gameId,week,nflPlayId,nflPlayType,nflPlayDescription,nflPlayUrl,quarter,down,yardsToGo,gameClock,yardsToGoal,isGoalToGo,isRedzone,possessionTeamId,offScore,defScore,expectedPointsAdded,offN,offRB,offTE,offWR,offOL,defN,defDL,defLB,defDB,offensePlayer1,offensePlayer2,offensePlayer3,offensePlayer4,offensePlayer5,offensePlayer6,offensePlayer7,offensePlayer8,offensePlayer9,offensePlayer10,offensePlayer11,defensePlayer1,defensePlayer2,defensePlayer3,defensePlayer4,defensePlayer5,defensePlayer6,defensePlayer7,defensePlayer8,defensePlayer9,defensePlayer10,defensePlayer11
2026005,1,1095,PASS,(11:57) (Shotgun) G.Minshew pass short right to J.Brooks pushed ob at LV 28 for 9 yards (J.McCoy).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1095,2,2,9,11:57,37.0,False,False,3800,7,7,1.1878855928080156,11,1,1,3,5,11,2,4,5,Gardner Minshew,Devin Duvernay,Simi Fehoko,Tyler Allgeier,Jon Gaines II,Jalen Brooks,Hayden Conner,Rivaldo Fairweather,Josh Fryar,Chase Bisontis,Jayden Williams,Thomas Booker,Tristin McCollum,Tommy Eichenberg,Brennan Jackson,JJ Pegues,Cody Lindenberg,Greedy Vance,Treydan Stukes,Keyron Crawford,Jermod McCoy,Hezekiah Masses
2026005,1,1120,RUSH,(11:20) T.Allgeier up the middle to LV 23 for 5 yards (H.Masses; C.Lindenberg).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1120,2,1,10,11:20,28.0,False,False,3800,7,7,0.0596084650605917,11,1,2,2,5,11,2,4,5,Gardner Minshew,Simi Fehoko,Tyler Allgeier,Teagan Quitoriano,Jon Gaines II,Jalen Brooks,Hayden Conner,Rivaldo Fairweather,Josh Fryar,Chase Bisontis,Jayden Williams,Thomas Booker,Tristin McCollum,Tommy Eichenberg,Brennan Jackson,JJ Pegues,Cody Lindenberg,Greedy Vance,Treydan Stukes,Keyron Crawford,Jermod McCoy,Hezekiah Masses
2026005,1,1142,PASS,(10:42) G.Minshew pass short right to J.Brooks to LV 19 for 4 yards (G.Vance).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1142,2,2,5,10:42,23.0,False,False,3800,7,7,0.13927602558396757,11,1,2,2,5,11,2,4,5,Gardner Minshew,Simi Fehoko,Tyler Allgeier,Teagan Quitoriano,Jon Gaines II,Jalen Brooks,Hayden Conner,Rivaldo Fairweather,Josh Fryar,Chase Bisontis,Jayden Williams,Thomas Booker,Tristin McCollum,Tommy Eichenberg,Brennan Jackson,JJ Pegues,Cody Lindenberg,Greedy Vance,Treydan Stukes,Keyron Crawford,Jermod McCoy,Hezekiah Masses
2026005,1,1179,TIMEOUT,Timeout #1 by LV at 10:00.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1179,2,0,0,10:00,,False,,3800,7,7,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026005,1,1167,RUSH,(10:00) J.Love left end to LV 10 for 9 yards (K.Crawford; T.McCollum).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1167,2,3,1,10:00,19.0,False,True,3800,7,7,0.84268453536788,11,1,1,3,5,11,2,4,5,Gardner Minshew,Devin Duvernay,Simi Fehoko,Teagan Quitoriano,Jon Gaines II,Jalen Brooks,Hayden Conner,Josh Fryar,Jeremiyah Love,Chase Bisontis,Jayden Williams,Thomas Booker,Tristin McCollum,Tommy Eichenberg,Brennan Jackson,JJ Pegues,Cody Lindenberg,Greedy Vance,Treydan Stukes,Keyron Crawford,Jermod McCoy,Hezekiah Masses
2026005,1,1196,PASS,"(9:20) G.Minshew pass short right to S.Fehoko for 10 yards, TOUCHDOWN.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1196,2,1,10,09:20,10.0,True,True,3800,7,7,1.651058004295919,11,1,1,3,5,11,2,4,5,Gardner Minshew,Devin Duvernay,Simi Fehoko,Teagan Quitoriano,Jon Gaines II,Jalen Brooks,Hayden Conner,Josh Fryar,Jeremiyah Love,Chase Bisontis,Jayden Williams,Thomas Booker,Tristin McCollum,Tommy Eichenberg,Brennan Jackson,JJ Pegues,Cody Lindenberg,Greedy Vance,Treydan Stukes,Keyron Crawford,Jermod McCoy,Hezekiah Masses
2026005,1,1217,XP_KICK,"C.Ryland extra point is GOOD, Center-C.Kreiter, Holder-B.Gillikin.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1217,2,0,0,09:16,15.0,False,False,3800,13,7,0.06888505002846201,11,0,2,0,6,11,2,4,5,Casey Kreiter,Matt Pryor,Blake Gillikin,Chad Ryland,Jon Gaines II,Christian Jones,Hayden Conner,Rivaldo Fairweather,Josh Fryar,Chase Bisontis,Jameson Geers,Thomas Booker,Tristin McCollum,Tommy Eichenberg,Brennan Jackson,JJ Pegues,Cody Lindenberg,Greedy Vance,Treydan Stukes,Keyron Crawford,Jermod McCoy,Hezekiah Masses
2026005,1,1242,TIMEOUT,Timeout at 09:16.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1242,2,0,0,09:16,,False,,3800,14,7,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026005,1,1232,KICK_OFF,C.Ryland kicks 65 yards from AZ 35 to LV 0. M.Benson to LV 21 for 21 yards (K.Sharar).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1232,2,0,0,09:16,65.0,False,False,3800,14,7,0.31215891567990184,11,1,0,1,0,11,0,4,2,Isaiah Oliver,Simi Fehoko,Bam Knight,Elliott Brown,Chad Ryland,Owen Pappoe,Eku Leota,Elijah Jones,Dadrion Taylor-Demerson,Karson Sharar,Wydett Williams Jr.,Dare Ogunbowale,Connor Heyward,Tristin McCollum,Deven Thompkins,Segun Olubi,Tommy Eichenberg,Brennan Jackson,Jack Bech,Cody Lindenberg,Treydan Stukes,Malik Benson
2026005,1,1262,PASS,(9:10) F.Mendoza pass deep middle to M.Benson to LV 40 for 19 yards (K.Crawford).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1262,2,1,10,09:10,79.0,False,False,2520,7,14,0.905191095545888,11,1,2,2,5,11,3,4,4,Ian Thomas,Jordan Meredith,Connor Heyward,Atonio Mafi,Jackson Powers-Johnson,Jack Bech,Charles Grant,Fernando Mendoza,Trey Zuhn III,Mike Washington Jr.,Malik Benson,Andrew Billings,Jack Gibbens,Elliott Brown,Darius Robinson,Max Melton,Dadrion Taylor-Demerson,Walter Nolen,Jordan Burch,Cody Simon,Denzel Burke,Kitan Crawford
2026005,1,1287,PENALTY,"(8:40) F.Mendoza pass incomplete short right.
Penalty on LV-J.Powers-Johnson, Tripping, offsetting, enforced at LV 40 - No Play.
Penalty on AZ-D.Burke, Illegal Contact, offsetting.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1287,2,1,10,08:40,60.0,False,False,2520,7,14,-0.003920918330550194,11,1,2,2,5,11,3,4,4,Ian Thomas,Jordan Meredith,Connor Heyward,Atonio Mafi,Jackson Powers-Johnson,Jack Bech,Charles Grant,Fernando Mendoza,Trey Zuhn III,Mike Washington Jr.,Malik Benson,Andrew Billings,Jack Gibbens,Elliott Brown,Darius Robinson,Max Melton,Dadrion Taylor-Demerson,Walter Nolen,Jordan Burch,Cody Simon,Denzel Burke,Kitan Crawford
2026005,1,1321,RUSH,"(8:31) M.Washington right end pushed ob at LV 47 for 7 yards (K.Crawford).
PENALTY on LV-A.Okwuegbunam, Offensive Holding, 10 yards, enforced at LV 42.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1321,2,1,10,08:31,60.0,False,False,2520,7,14,-0.8196285804733634,11,1,2,2,5,11,3,3,5,Ian Thomas,Albert Okwuegbunam,Jordan Meredith,Atonio Mafi,Jackson Powers-Johnson,Jack Bech,Charles Grant,Fernando Mendoza,Trey Zuhn III,Mike Washington Jr.,Malik Benson,Andrew Billings,Sean Murphy-Bunting,Jack Gibbens,Darius Robinson,Max Melton,Dadrion Taylor-Demerson,Walter Nolen,Jordan Burch,Cody Simon,Denzel Burke,Kitan Crawford
2026005,1,1354,RUSH,(8:03) M.Washington up the middle pushed ob at AZ 15 for 53 yards (D.Taylor-Demerson).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1354,2,1,18,08:03,68.0,False,False,2520,7,14,3.9639288323232904,11,1,2,2,5,11,3,4,4,Ian Thomas,Jordan Meredith,Connor Heyward,Atonio Mafi,Jackson Powers-Johnson,Jack Bech,Charles Grant,Fernando Mendoza,Trey Zuhn III,Mike Washington Jr.,Malik Benson,Andrew Billings,Jack Gibbens,Elliott Brown,Darius Robinson,Max Melton,Dadrion Taylor-Demerson,Walter Nolen,Cody Simon,Denzel Burke,Kitan Crawford,Cam Robertson
2026005,1,1376,PENALTY,"(7:12) (Shotgun) PENALTY on LV, False Start, 5 yards, enforced at AZ 15 - No Play.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1376,2,1,10,07:12,15.0,False,True,2520,7,14,-0.9221828660229221,11,1,2,2,5,11,3,4,4,Ian Thomas,Albert Okwuegbunam,Jordan Meredith,Atonio Mafi,Jackson Powers-Johnson,Dylan Laube,Jack Bech,Charles Grant,Fernando Mendoza,Trey Zuhn III,Malik Benson,Andrew Billings,Jack Gibbens,Elliott Brown,Darius Robinson,Max Melton,Dadrion Taylor-Demerson,Walter Nolen,Cody Simon,Denzel Burke,Kitan Crawford,Cam Robertson
2026005,1,1400,PASS,(6:48) (Shotgun) F.Mendoza pass incomplete short left to M.Benson (D.Burke).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1400,2,1,15,06:48,20.0,False,True,2520,7,14,-0.4188671715091914,11,1,1,3,5,11,3,3,5,Ian Thomas,Jordan Meredith,Deven Thompkins,Atonio Mafi,Jackson Powers-Johnson,Dylan Laube,Jack Bech,Charles Grant,Fernando Mendoza,Trey Zuhn III,Malik Benson,Andrew Billings,L.J. Collier,Sean Murphy-Bunting,Jack Gibbens,Darius Robinson,Max Melton,Dadrion Taylor-Demerson,Jordan Burch,Cody Simon,Denzel Burke,Kitan Crawford
2026005,1,1423,RUSH,(6:44) (Shotgun) F.Mendoza scrambles left guard to AZ 13 for 7 yards (K.Crawford).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1423,2,2,15,06:44,20.0,False,True,2520,7,14,0.06378628057427704,11,1,1,3,5,11,2,4,5,Ian Thomas,Jordan Meredith,Deven Thompkins,Atonio Mafi,Jackson Powers-Johnson,Dylan Laube,Jack Bech,Charles Grant,Fernando Mendoza,Trey Zuhn III,Malik Benson,L.J. Collier,Sean Murphy-Bunting,Jack Gibbens,Eku Leota,Max Melton,Dadrion Taylor-Demerson,Walter Nolen,Jordan Burch,Cody Simon,Denzel Burke,Kitan Crawford
2026005,1,1445,PASS,(6:02) (Shotgun) F.Mendoza pass short right to M.Benson to AZ 6 for 7 yards (M.Melton).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1445,2,3,8,06:02,13.0,False,True,2520,7,14,0.36355245008599013,11,1,1,3,5,11,2,4,5,Ian Thomas,Jordan Meredith,Deven Thompkins,Atonio Mafi,Jackson Powers-Johnson,Jack Bech,Charles Grant,Fernando Mendoza,Trey Zuhn III,Mike Washington Jr.,Malik Benson,L.J. Collier,Sean Murphy-Bunting,Jack Gibbens,Eku Leota,Max Melton,Dadrion Taylor-Demerson,Walter Nolen,Jordan Burch,Cody Simon,Denzel Burke,Kitan Crawford
2026005,1,1470,RUSH,(5:17) M.Washington right guard to AZ 4 for 2 yards (J.Gibbens; C.Simon).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1470,2,4,1,05:17,6.0,False,True,2520,7,14,1.7744447166915052,11,1,3,1,5,11,3,4,4,Ian Thomas,Albert Okwuegbunam,Jordan Meredith,Connor Heyward,Dareke Young,Atonio Mafi,Jackson Powers-Johnson,Charles Grant,Fernando Mendoza,Trey Zuhn III,Mike Washington Jr.,Andrew Billings,Jack Gibbens,Eku Leota,Darius Robinson,Max Melton,Dadrion Taylor-Demerson,Walter Nolen,Jordan Burch,Cody Simon,Denzel Burke,Kitan Crawford
2026005,1,1492,SACK,(4:39) F.Mendoza sacked at AZ 12 for -8 yards (W.Nolen).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1492,2,1,4,04:39,4.0,True,True,2520,7,14,-1.4616554556996562,11,1,2,2,5,11,3,4,4,Ian Thomas,Albert Okwuegbunam,Jordan Meredith,Atonio Mafi,Jackson Powers-Johnson,Jack Bech,Charles Grant,Fernando Mendoza,Trey Zuhn III,Mike Washington Jr.,Malik Benson,Andrew Billings,Jack Gibbens,BJ Ojulari,Darius Robinson,Max Melton,Dadrion Taylor-Demerson,Walter Nolen,Cody Simon,Denzel Burke,Kitan Crawford,Cam Robertson
2026005,1,1512,PASS,(3:59) (Shotgun) F.Mendoza pass short right to I.Thomas to AZ 6 for 6 yards (S.Murphy-Bunting) [B.Ojulari].,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1512,2,2,12,03:59,12.0,True,True,2520,7,14,-0.2869661721633747,11,1,1,3,5,11,2,4,5,Ian Thomas,Jordan Meredith,Deven Thompkins,Atonio Mafi,Jackson Powers-Johnson,Jack Bech,Charles Grant,Fernando Mendoza,Trey Zuhn III,Mike Washington Jr.,Malik Benson,L.J. Collier,Sean Murphy-Bunting,Jack Gibbens,BJ Ojulari,Darius Robinson,Max Melton,Dadrion Taylor-Demerson,Cody Simon,Denzel Burke,Kitan Crawford,Cam Robertson
2026005,1,1537,PASS,"(3:16) (Shotgun) F.Mendoza pass short middle to J.Bech for 6 yards, TOUCHDOWN.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1537,2,3,6,03:16,6.0,True,True,2520,7,14,2.827747699455358,11,1,2,2,5,11,2,4,5,Ian Thomas,Albert Okwuegbunam,Jordan Meredith,Atonio Mafi,Jackson Powers-Johnson,Jack Bech,Charles Grant,Fernando Mendoza,Trey Zuhn III,Mike Washington Jr.,Malik Benson,L.J. Collier,Sean Murphy-Bunting,Jack Gibbens,BJ Ojulari,Darius Robinson,Max Melton,Dadrion Taylor-Demerson,Cody Simon,Denzel Burke,Kitan Crawford,Cam Robertson
2026005,1,1558,XP_KICK,"M.Gay extra point is GOOD, Center-A.Ward, Holder-A.Cole.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1558,2,0,0,03:13,15.0,False,False,2520,13,14,0.06888505002846201,11,0,2,0,6,11,4,3,4,Ian Thomas,Matt Gay,AJ Cole,Albert Okwuegbunam,Jordan Meredith,Atonio Mafi,Alex Ward,Dalton Wagner,Will Putnam,Niklas Henning,Kamar Missouri,Isaiah Oliver,Jonah Williams,Brodric Martin,Owen Pappoe,Starling Thomas V,Eku Leota,Elijah Jones,Cam Horsley,Karson Sharar,Damonic Williams,Wydett Williams Jr.
2026005,1,1583,TIMEOUT,Timeout at 03:13.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1583,2,0,0,03:13,,False,,3800,14,14,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026005,1,1573,KICK_OFF,M.Gay kicks 61 yards from LV 35 to AZ 4. D.Duvernay to AZ 25 for 21 yards (D.Young).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1573,2,0,0,03:13,65.0,False,False,2520,14,14,-0.022499202750623226,11,1,1,2,0,11,0,3,4,Dare Ogunbowale,Matt Gay,Patrick Johnson,Connor Heyward,Dareke Young,Tristin McCollum,Segun Olubi,Cody Lindenberg,Treydan Stukes,Dalton Johnson,E.J. Williams Jr.,Isaiah Oliver,Devin Duvernay,Ihmir Smith-Marsette,Owen Pappoe,Jalen Brooks,Eku Leota,Dadrion Taylor-Demerson,Kalen King,Rivaldo Fairweather,Karson Sharar,Wydett Williams Jr.
2026005,1,1603,RUSH,(3:06) J.Love right guard to AZ 27 for 2 yards (G.Vance).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1603,2,1,10,03:06,75.0,False,False,3800,14,14,-0.4942259634844959,11,1,1,3,5,11,3,3,5,Gardner Minshew,Devin Duvernay,Ihmir Smith-Marsette,Teagan Quitoriano,Jon Gaines II,Jalen Brooks,Hayden Conner,Josh Fryar,Jeremiyah Love,Chase Bisontis,Jayden Williams,Benito Jones,Patrick Johnson,Tristin McCollum,Tommy Eichenberg,Jonah Laulu,Cody Lindenberg,Greedy Vance,Jahfari Harvey,Treydan Stukes,Jermod McCoy,Hezekiah Masses
2026005,1,1625,RUSH,(2:31) J.Love left tackle to AZ 41 for 14 yards (J.Harvey; H.Masses).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1625,2,2,8,02:31,73.0,False,False,3800,14,14,1.247257182491012,11,1,1,3,5,11,3,3,5,Gardner Minshew,Devin Duvernay,Ihmir Smith-Marsette,Teagan Quitoriano,Jon Gaines II,Jalen Brooks,Hayden Conner,Josh Fryar,Jeremiyah Love,Chase Bisontis,Jayden Williams,Benito Jones,Patrick Johnson,Tristin McCollum,Tommy Eichenberg,Jonah Laulu,Cody Lindenberg,Greedy Vance,Jahfari Harvey,Treydan Stukes,Jermod McCoy,Hezekiah Masses
2026005,1,1659,TIMEOUT,Two-Minute Warning,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1659,2,0,0,02:00,,False,,3800,14,14,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026005,1,1647,RUSH,(2:00) (Shotgun) J.Love right guard to LV 43 for 16 yards (G.Vance).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1647,2,1,10,02:00,59.0,False,False,3800,14,14,0.5451387430657633,11,1,1,3,5,11,3,3,5,Gardner Minshew,Devin Duvernay,Ihmir Smith-Marsette,Teagan Quitoriano,Jon Gaines II,Jalen Brooks,Hayden Conner,Josh Fryar,Jeremiyah Love,Chase Bisontis,Jayden Williams,Benito Jones,Patrick Johnson,Tristin McCollum,Tommy Eichenberg,Jonah Laulu,Cody Lindenberg,Greedy Vance,Jahfari Harvey,Treydan Stukes,Jermod McCoy,Hezekiah Masses
2026005,1,1676,RUSH,(1:31) (Shotgun) J.Love right guard to LV 43 for no gain (P.Johnson).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1676,2,1,10,01:31,43.0,False,False,3800,14,14,-0.23405423946678638,11,1,1,3,5,11,3,3,5,Gardner Minshew,Devin Duvernay,Ihmir Smith-Marsette,Teagan Quitoriano,Jon Gaines II,Jalen Brooks,Hayden Conner,Josh Fryar,Jeremiyah Love,Chase Bisontis,Jayden Williams,Benito Jones,Patrick Johnson,Tristin McCollum,Tommy Eichenberg,Jonah Laulu,Cody Lindenberg,Greedy Vance,Jahfari Harvey,Treydan Stukes,Jermod McCoy,Hezekiah Masses
2026005,1,1698,PASS,"(1:08) (No Huddle, Shotgun) G.Minshew pass short right to T.Quitoriano to LV 39 for 4 yards (T.Eichenberg).",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1698,2,2,10,01:08,43.0,False,False,3800,14,14,-0.43558085447875783,11,1,1,3,5,11,3,3,5,Gardner Minshew,Devin Duvernay,Ihmir Smith-Marsette,Teagan Quitoriano,Jon Gaines II,Jalen Brooks,Hayden Conner,Josh Fryar,Jeremiyah Love,Chase Bisontis,Jayden Williams,Benito Jones,Patrick Johnson,Tristin McCollum,Tommy Eichenberg,Jonah Laulu,Cody Lindenberg,Greedy Vance,Jahfari Harvey,Treydan Stukes,Jermod McCoy,Hezekiah Masses
2026005,1,1735,TIMEOUT,Timeout #2 by LV at 01:01.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1735,2,0,0,01:01,,False,,3800,14,14,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026005,1,1723,PASS,"(1:00) (Shotgun) G.Minshew pass short left to J.Brooks to LV 25 for 14 yards (H.Masses, T.Stukes).",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1723,2,3,6,01:00,39.0,False,False,3800,14,14,1.6080547901801765,11,1,1,3,5,11,3,3,5,Gardner Minshew,Devin Duvernay,Ihmir Smith-Marsette,Teagan Quitoriano,Jon Gaines II,Jalen Brooks,Hayden Conner,Josh Fryar,Jeremiyah Love,Chase Bisontis,Jayden Williams,Patrick Johnson,Tristin McCollum,Tommy Eichenberg,Jonah Laulu,JJ Pegues,Cody Lindenberg,Greedy Vance,Jahfari Harvey,Treydan Stukes,Jermod McCoy,Hezekiah Masses
2026005,1,1755,PASS,"(:41) (No Huddle, Shotgun) G.Minshew pass short left to J.Brooks to LV 15 for 10 yards (T.Eichenberg).",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1755,2,1,10,00:41,25.0,False,False,3800,14,14,0.8378746211528778,11,1,1,3,5,11,3,3,5,Gardner Minshew,Devin Duvernay,Ihmir Smith-Marsette,Teagan Quitoriano,Jon Gaines II,Jalen Brooks,Hayden Conner,Josh Fryar,Jeremiyah Love,Chase Bisontis,Jayden Williams,Patrick Johnson,Tristin McCollum,Tommy Eichenberg,Jonah Laulu,JJ Pegues,Cody Lindenberg,Greedy Vance,Jahfari Harvey,Treydan Stukes,Jermod McCoy,Hezekiah Masses
2026005,1,1792,TIMEOUT,Timeout #1 by AZ at 00:33.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1792,2,0,0,00:33,,False,,3800,14,14,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026005,1,1780,PASS,(:33) (Shotgun) G.Minshew pass short middle to J.Love to LV 8 for 7 yards (T.Eichenberg).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1780,2,1,10,00:33,15.0,False,True,3800,14,14,0.19927581283263862,11,1,1,3,5,11,2,4,5,Gardner Minshew,Devin Duvernay,Ihmir Smith-Marsette,Jon Gaines II,Jalen Brooks,Hayden Conner,Rivaldo Fairweather,Josh Fryar,Jeremiyah Love,Chase Bisontis,Jayden Williams,Patrick Johnson,Tristin McCollum,Tommy Eichenberg,Jonah Laulu,JJ Pegues,Cody Lindenberg,Greedy Vance,Treydan Stukes,Keyron Crawford,Jermod McCoy,Hezekiah Masses
2026005,1,1824,TIMEOUT,Timeout #2 by AZ at 00:27.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1824,2,0,0,00:27,,False,,3800,14,14,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026005,1,1812,RUSH,(:27) Z.Knight right guard to LV 6 for 2 yards (T.Eichenberg).,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1812,2,2,3,00:27,8.0,False,True,3800,14,14,-1.0906073451042175,11,1,1,3,5,11,2,4,5,Gardner Minshew,Devin Duvernay,Ihmir Smith-Marsette,Teagan Quitoriano,Bam Knight,Jon Gaines II,Jalen Brooks,Hayden Conner,Josh Fryar,Chase Bisontis,Jayden Williams,Patrick Johnson,Tristin McCollum,Tommy Eichenberg,Jonah Laulu,JJ Pegues,Cody Lindenberg,Greedy Vance,Treydan Stukes,Keyron Crawford,Jermod McCoy,Hezekiah Masses
2026005,1,1853,TIMEOUT,Timeout #3 by AZ at 00:20.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1853,2,0,0,00:20,,False,,3800,14,14,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026005,1,1860,TIMEOUT,Timeout #3 by LV at 00:20.,https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1860,2,0,0,00:20,,False,,3800,14,14,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026005,1,1841,PASS,"(:20) (Shotgun) G.Minshew pass short right to J.Brooks for 6 yards, TOUCHDOWN.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1841,2,3,1,00:20,6.0,False,True,3800,14,14,3.5037364864256233,11,1,1,3,5,11,2,4,5,Gardner Minshew,Devin Duvernay,Ihmir Smith-Marsette,Teagan Quitoriano,Bam Knight,Jon Gaines II,Jalen Brooks,Hayden Conner,Josh Fryar,Chase Bisontis,Jayden Williams,Patrick Johnson,Tristin McCollum,Tommy Eichenberg,Jonah Laulu,JJ Pegues,Cody Lindenberg,Greedy Vance,Treydan Stukes,Keyron Crawford,Jermod McCoy,Hezekiah Masses
2026005,1,1876,XP_KICK,"C.Ryland extra point is GOOD, Center-C.Kreiter, Holder-B.Gillikin.",https://pro.nfl.com/api/plays/summaryPlay?gameId=c66e0191-5f68-11f1-b1d0-bb70a4640075&playId=1876,2,0,0,00:17,15.0,False,False,3800,20,14,0.06888505002846201,11,0,2,0,6,11,2,4,5,Casey Kreiter,Matt Pryor,Blake Gillikin,Chad Ryland,Jon Gaines II,Christian Jones,Hayden Conner,Rivaldo Fairweather,Josh Fryar,Chase Bisontis,Jameson Geers,Patrick Johnson,Tristin McCollum,Tommy Eichenberg,Jonah Laulu,JJ Pegues,Cody Lindenberg,Greedy Vance,Treydan Stukes,Keyron Crawford,Jermod McCoy,Hezekiah Masses
